"shipment_id","supply_date","supply_month","mountain_region","company_name","goods_category","quantity_shipped","demand_level","route_difficulty","distance_km","altitude_meters","vehicle_type","weather_condition","landslide_risk","logistics_upgrade","delivery_time_hours","delay_hours","fuel_cost","driver_cost","maintenance_cost","revenue","total_cost","profit","profit_margin","customer_satisfaction","delivery_status","cost_per_km","revenue_per_unit","profit_per_unit","route_efficiency_score","risk_score","profit_category","operational_performance_rating","delay_category","revenue_category","efficiency_category"
"SH0331","2025-02-01","February","Leh","Himalayan Freight","Fuel & Energy",731,"High","Easy",398,2949,"Off-road Vehicle","Clear","Low","No",21,2,5577.0,1117.0,1025.0,46584.0,7719.0,38865.0,0.8343,4.5,"On Time",19.39,63.73,731.0,9765.08,2,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0332","2025-06-28","June","Munsiyari","Everest Cargo Solutions","Fuel & Energy",913,"Low","Medium",235,4964,"Mini Truck","Rain","Medium","No",16,5,4161.0,5281.0,1987.0,15356.0,11429.0,3927.0,0.2557,4.0,"Delayed",48.63,16.82,913.0,1671.06,4,"Low Profit","Average","Moderate Delay","Basic","Low"
"SH0333","2025-11-15","November","Chamoli","PeakRoute Supply","Retail Goods",724,"High","Easy",369,2875,"Off-road Vehicle","Clear","Low","No",19,1,3334.0,2124.0,2738.0,55939.0,8196.0,47743.0,0.8535,4.6,"On Time",22.21,77.26,724.0,12938.48,2,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0334","2025-05-22","May","Tungnath","Himalayan Freight","Retail Goods",328,"High","Medium",388,2129,"Mini Truck","Clear","Low","No",19,0,7022.0,4993.0,2312.0,77614.0,14327.0,63287.0,0.8154,4.8,"On Time",36.93,236.63,328.0,16311.08,3,"High Profit","Excellent","No Delay","Premium","Low"
"SH0335","2025-12-11","December","Valley of Flowers","Everest Cargo Solutions","Food Supplies",700,"Low","Hard",362,3642,"Pickup Van","Rain","Medium","Yes",19,1,6643.0,2140.0,3583.0,60396.0,12366.0,48030.0,0.7953,4.8,"On Time",34.16,86.28,700.0,13267.96,5,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0336","2025-05-07","May","Spiti","Altitude Movers","Retail Goods",327,"High","Hard",370,5220,"Truck","Clear","Medium","No",19,1,6014.0,4050.0,1711.0,73906.0,11775.0,62131.0,0.8407,4.6,"On Time",31.82,226.01,327.0,16792.16,5,"High Profit","Excellent","Minor Delay","Premium","Low"
"SH0337","2025-03-28","March","Spiti","MountainLink Transport","Medical Supplies",820,"Low","Hard",64,5476,"Pickup Van","Clear","Medium","No",5,2,8890.0,4133.0,3920.0,77020.0,16943.0,60077.0,0.78,4.6,"On Time",264.73,93.93,820.0,93870.31,5,"High Profit","Excellent","Minor Delay","Premium","High"
"SH0338","2025-12-09","December","Spiti","Altitude Movers","Medical Supplies",834,"High","Medium",260,3538,"Truck","Snow","High","Yes",18,5,7242.0,1153.0,2927.0,52613.0,11322.0,41291.0,0.7848,4.3,"Delayed",43.55,63.09,834.0,15881.15,5,"Medium Profit","Average","Moderate Delay","Standard","Low"
"SH0339","2025-07-30","July","Yamunotri","Himalayan Freight","Construction Material",170,"High","Medium",212,3120,"Pickup Van","Clear","Low","No",12,2,3792.0,2444.0,2470.0,65268.0,8706.0,56562.0,0.8666,4.5,"On Time",41.07,383.93,170.0,26680.19,3,"High Profit","Excellent","Minor Delay","Standard","Medium"
"SH0340","2025-12-09","December","Auli","Himalayan Freight","Retail Goods",962,"Low","Hard",334,1908,"Mini Truck","Clear","Low","No",16,0,9415.0,1122.0,3230.0,60942.0,13767.0,47175.0,0.7741,4.8,"On Time",41.22,63.35,962.0,14124.25,4,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0341","2025-02-02","February","Spiti","Himalayan Freight","Fuel & Energy",62,"Medium","Medium",399,2474,"Mini Truck","Clear","Low","No",20,1,3758.0,5084.0,1362.0,58776.0,10204.0,48572.0,0.8264,4.6,"On Time",25.57,948.0,62.0,12173.43,3,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0342","2025-10-30","October","Hemkund Sahib","PeakRoute Supply","Retail Goods",712,"High","Hard",343,1775,"Mini Truck","Clear","Low","Yes",17,0,8809.0,4876.0,2788.0,53463.0,16473.0,36990.0,0.6919,5.0,"On Time",48.03,75.09,712.0,10784.26,4,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0343","2025-04-08","April","Spiti","MountainLink Transport","Retail Goods",381,"Medium","Easy",134,2530,"Off-road Vehicle","Snow","Medium","No",13,7,6917.0,4616.0,3483.0,76600.0,15016.0,61584.0,0.804,3.8,"Delayed",112.06,201.05,381.0,45958.21,3,"High Profit","Poor","Severe Delay","Premium","Medium"
"SH0344","2025-08-10","August","Hemkund Sahib","Altitude Movers","Medical Supplies",358,"Low","Medium",392,3530,"Truck","Rain","Low","No",23,4,3230.0,3037.0,2245.0,55067.0,8512.0,46555.0,0.8454,4.3,"On Time",21.71,153.82,358.0,11876.28,3,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0345","2025-11-02","November","Valley of Flowers","Altitude Movers","Retail Goods",676,"High","Medium",388,2022,"Mini Truck","Rain","Low","Yes",22,3,7166.0,2196.0,2814.0,34882.0,12176.0,22706.0,0.6509,4.5,"On Time",31.38,51.6,676.0,5852.06,3,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0346","2025-10-13","October","Pithoragarh","Himalayan Freight","Medical Supplies",441,"High","Easy",83,5224,"Pickup Van","Clear","Low","Yes",4,0,6248.0,1019.0,1513.0,54878.0,8780.0,46098.0,0.84,5.0,"On Time",105.78,124.44,441.0,55539.76,2,"Medium Profit","Excellent","No Delay","Standard","High"
"SH0347","2025-01-25","January","Gangotri","Altitude Movers","Construction Material",813,"Low","Medium",165,2041,"Off-road Vehicle","Clear","Medium","Yes",8,0,8708.0,1862.0,1907.0,36564.0,12477.0,24087.0,0.6588,5.0,"On Time",75.62,44.97,813.0,14598.18,4,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0348","2025-08-12","August","Roopkund","MountainLink Transport","Construction Material",945,"High","Medium",76,2201,"Off-road Vehicle","Clear","Low","No",5,2,8932.0,5581.0,1689.0,23388.0,16202.0,7186.0,0.3073,4.5,"On Time",213.18,24.75,945.0,9455.26,3,"Low Profit","Average","Minor Delay","Basic","Low"
"SH0349","2025-10-14","October","Munsiyari","MountainLink Transport","Trekking Equipment",665,"High","Easy",290,3563,"Truck","Clear","Low","Yes",14,0,2175.0,1521.0,2138.0,66648.0,5834.0,60814.0,0.9125,5.0,"On Time",20.12,100.22,665.0,20970.34,2,"High Profit","Excellent","No Delay","Standard","Low"
"SH0350","2025-04-09","April","Pithoragarh","PeakRoute Supply","Fuel & Energy",136,"Low","Medium",370,3185,"Mini Truck","Snow","Low","Yes",25,7,5206.0,1413.0,2205.0,48641.0,8824.0,39817.0,0.8186,4.0,"Delayed",23.85,357.65,136.0,10761.35,3,"Medium Profit","Poor","Severe Delay","Standard","Low"
"SH0351","2025-06-07","June","Tungnath","MountainLink Transport","Medical Supplies",710,"High","Hard",316,4270,"Truck","Clear","Low","No",15,0,5207.0,1774.0,3501.0,82801.0,10482.0,72319.0,0.8734,4.9,"On Time",33.17,116.62,710.0,22885.76,4,"High Profit","Excellent","No Delay","Premium","Low"
"SH0352","2025-10-17","October","Leh","PeakRoute Supply","Construction Material",524,"High","Medium",201,4802,"Pickup Van","Rain","Low","No",14,4,5249.0,2849.0,2394.0,42845.0,10492.0,32353.0,0.7551,4.2,"On Time",52.2,81.77,524.0,16096.02,3,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0353","2025-11-27","November","Pithoragarh","PeakRoute Supply","Retail Goods",865,"Medium","Medium",291,2462,"Pickup Van","Clear","Low","Yes",14,0,5723.0,5371.0,2696.0,69657.0,13790.0,55867.0,0.802,5.0,"On Time",47.39,80.53,865.0,19198.28,3,"High Profit","Excellent","No Delay","Standard","Low"
"SH0354","2025-05-11","May","Pithoragarh","MountainLink Transport","Medical Supplies",235,"Low","Hard",299,3966,"Off-road Vehicle","Clear","Medium","No",15,1,8275.0,4824.0,3432.0,74040.0,16531.0,57509.0,0.7767,4.7,"On Time",55.29,315.06,235.0,19233.78,5,"High Profit","Excellent","Minor Delay","Premium","Low"
"SH0355","2025-08-19","August","Uttarkashi","Altitude Movers","Medical Supplies",661,"Medium","Medium",178,4207,"Mini Truck","Rain","Medium","No",10,2,7346.0,2695.0,1908.0,57889.0,11949.0,45940.0,0.7936,4.6,"On Time",67.13,87.58,661.0,25808.99,4,"Medium Profit","Excellent","Minor Delay","Standard","Medium"
"SH0356","2025-04-24","April","Uttarkashi","Altitude Movers","Medical Supplies",55,"Low","Medium",335,5387,"Pickup Van","Rain","Medium","No",19,3,7912.0,5380.0,2384.0,68278.0,15676.0,52602.0,0.7704,4.4,"On Time",46.79,1241.42,55.0,15702.09,4,"High Profit","Good","Moderate Delay","Standard","Low"
"SH0357","2025-07-11","July","Spiti","Altitude Movers","Trekking Equipment",121,"High","Hard",78,2866,"Truck","Fog","Low","Yes",6,3,8911.0,4979.0,3806.0,55223.0,17696.0,37527.0,0.6796,4.5,"On Time",226.87,456.39,121.0,48111.54,4,"Medium Profit","Good","Moderate Delay","Standard","Medium"
"SH0358","2025-08-03","August","Hemkund Sahib","Altitude Movers","Fuel & Energy",115,"High","Medium",153,3321,"Mini Truck","Clear","High","No",12,5,7738.0,3396.0,626.0,39159.0,11760.0,27399.0,0.6997,4.0,"Delayed",76.86,340.51,115.0,17907.84,5,"Medium Profit","Average","Moderate Delay","Basic","Low"
"SH0359","2025-12-30","December","Tungnath","SnowPeak Logistics","Retail Goods",171,"High","Easy",263,3741,"Pickup Van","Rain","High","No",18,5,7898.0,4255.0,2542.0,64996.0,14695.0,50301.0,0.7739,4.0,"Delayed",55.87,380.09,171.0,19125.86,4,"High Profit","Average","Moderate Delay","Standard","Low"
"SH0360","2025-11-28","November","Valley of Flowers","SnowPeak Logistics","Construction Material",929,"Medium","Easy",54,2498,"Off-road Vehicle","Clear","Medium","Yes",4,0,2960.0,5488.0,1730.0,50471.0,10178.0,40293.0,0.7983,5.0,"On Time",188.48,54.33,929.0,74616.67,3,"Medium Profit","Excellent","No Delay","Standard","High"
"SH0361","2025-06-29","June","Gangotri","MountainLink Transport","Trekking Equipment",367,"Medium","Medium",390,5321,"Mini Truck","Rain","Medium","Yes",22,3,5006.0,5427.0,2075.0,29761.0,12508.0,17253.0,0.5797,4.5,"On Time",32.07,81.09,367.0,4423.85,4,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0362","2025-04-01","April","Valley of Flowers","Altitude Movers","Food Supplies",820,"Low","Medium",144,2124,"Mini Truck","Clear","Medium","No",8,1,7325.0,2096.0,2427.0,46861.0,11848.0,35013.0,0.7472,4.6,"On Time",82.28,57.15,820.0,24314.58,4,"Medium Profit","Excellent","Minor Delay","Standard","Low"
"SH0363","2025-12-12","December","Chamoli","Everest Cargo Solutions","Retail Goods",297,"High","Hard",60,3199,"Mini Truck","Rain","Medium","Yes",4,0,10772.0,1183.0,1801.0,57207.0,13756.0,43451.0,0.7595,5.0,"On Time",229.27,192.62,297.0,72418.33,5,"Medium Profit","Excellent","No Delay","Standard","High"
"SH0364","2025-05-10","May","Auli","Himalayan Freight","Trekking Equipment",292,"Medium","Hard",146,3217,"Truck","Clear","Medium","Yes",7,0,6999.0,1018.0,3334.0,41803.0,11351.0,30452.0,0.7285,5.0,"On Time",77.75,143.16,292.0,20857.53,5,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0365","2025-04-28","April","Chamoli","PeakRoute Supply","Retail Goods",889,"High","Hard",308,3960,"Truck","Rain","Low","No",19,4,10351.0,5795.0,2176.0,75628.0,18322.0,57306.0,0.7577,4.2,"On Time",59.49,85.07,889.0,18605.84,4,"High Profit","Good","Moderate Delay","Premium","Low"
"SH0366","2025-11-07","November","Uttarkashi","MountainLink Transport","Retail Goods",357,"High","Medium",259,1736,"Off-road Vehicle","Rain","Low","No",14,2,7881.0,4471.0,2645.0,27719.0,14997.0,12722.0,0.459,4.5,"On Time",57.9,77.64,357.0,4911.97,3,"Low Profit","Good","Minor Delay","Basic","Low"
"SH0367","2025-08-14","August","Hemkund Sahib","Himalayan Freight","Retail Goods",712,"Low","Medium",313,3420,"Pickup Van","Rain","High","No",21,6,8247.0,5890.0,1919.0,46795.0,16056.0,30739.0,0.6569,3.9,"Delayed",51.3,65.72,712.0,9820.77,5,"Medium Profit","Average","Severe Delay","Standard","Low"
"SH0368","2025-12-20","December","Auli","SnowPeak Logistics","Fuel & Energy",826,"Medium","Medium",380,4972,"Truck","Clear","Medium","No",21,2,4176.0,4608.0,2197.0,28337.0,10981.0,17356.0,0.6125,4.5,"On Time",28.9,34.31,826.0,4567.37,4,"Low Profit","Excellent","Minor Delay","Basic","Low"
"SH0369","2025-04-06","April","Badrinath","MountainLink Transport","Medical Supplies",863,"Medium","Medium",60,5211,"Mini Truck","Snow","Medium","No",10,7,6099.0,5148.0,3660.0,68974.0,14907.0,54067.0,0.7839,3.9,"Delayed",248.45,79.92,863.0,90111.67,4,"High Profit","Poor","Severe Delay","Standard","High"
"SH0370","2025-08-23","August","Auli","Everest Cargo Solutions","Trekking Equipment",876,"Medium","Hard",360,4896,"Truck","Rain","Medium","Yes",18,0,5671.0,1218.0,3518.0,74934.0,10407.0,64527.0,0.8611,5.0,"On Time",28.91,85.54,876.0,17924.17,5,"High Profit","Excellent","No Delay","Premium","Low"
"SH0371","2025-05-14","May","Badrinath","SnowPeak Logistics","Trekking Equipment",603,"Low","Medium",54,1708,"Mini Truck","Snow","High","Yes",8,6,5087.0,5932.0,3003.0,42579.0,14022.0,28557.0,0.6707,4.1,"Delayed",259.67,70.61,603.0,52883.33,5,"Medium Profit","Average","Severe Delay","Standard","High"
"SH0372","2025-01-30","January","Yamunotri","Altitude Movers","Fuel & Energy",114,"Medium","Easy",258,4074,"Truck","Clear","Low","Yes",12,0,6287.0,2177.0,1712.0,30884.0,10176.0,20708.0,0.6705,5.0,"On Time",39.44,270.91,114.0,8026.36,2,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0373","2025-09-05","September","Leh","Himalayan Freight","Construction Material",214,"Medium","Easy",67,2680,"Mini Truck","Clear","Medium","No",4,0,5783.0,2316.0,2001.0,46173.0,10100.0,36073.0,0.7813,4.8,"On Time",150.75,215.76,214.0,53840.3,3,"Medium Profit","Excellent","No Delay","Standard","High"
"SH0374","2025-04-27","April","Roopkund","Altitude Movers","Food Supplies",996,"Low","Medium",371,4730,"Pickup Van","Snow","Medium","No",23,5,5511.0,5586.0,2158.0,23580.0,13255.0,10325.0,0.4379,4.0,"Delayed",35.73,23.67,996.0,2783.02,4,"Low Profit","Average","Moderate Delay","Basic","Low"
"SH0375","2025-07-10","July","Gangotri","MountainLink Transport","Food Supplies",613,"High","Medium",253,2941,"Pickup Van","Snow","Medium","No",21,9,7622.0,4842.0,3954.0,24259.0,16418.0,7841.0,0.3232,3.5,"Delayed",64.89,39.57,613.0,3099.21,4,"Low Profit","Poor","Severe Delay","Basic","Low"
"SH0376","2025-09-01","September","Gangotri","Himalayan Freight","Fuel & Energy",431,"High","Medium",228,3569,"Pickup Van","Rain","Medium","No",15,4,6867.0,2932.0,585.0,30908.0,10384.0,20524.0,0.664,4.2,"On Time",45.54,71.71,431.0,9001.75,4,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0377","2025-11-19","November","Chamoli","Himalayan Freight","Medical Supplies",356,"Low","Easy",330,2782,"Pickup Van","Snow","Low","Yes",20,4,6140.0,3736.0,2750.0,51225.0,12626.0,38599.0,0.7535,4.5,"On Time",38.26,143.89,356.0,11696.67,2,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0378","2025-12-13","December","Valley of Flowers","SnowPeak Logistics","Fuel & Energy",592,"Low","Medium",386,2898,"Off-road Vehicle","Clear","Low","Yes",19,0,5147.0,3460.0,1210.0,25401.0,9817.0,15584.0,0.6135,5.0,"On Time",25.43,42.91,592.0,4037.31,3,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0379","2025-06-25","June","Yamunotri","PeakRoute Supply","Fuel & Energy",188,"Medium","Hard",122,4988,"Pickup Van","Rain","Low","Yes",6,0,9666.0,3515.0,4190.0,34086.0,17371.0,16715.0,0.4904,5.0,"On Time",142.39,181.31,188.0,13700.82,4,"Low Profit","Good","No Delay","Basic","Low"
"SH0380","2025-02-21","February","Roopkund","MountainLink Transport","Retail Goods",865,"High","Hard",273,5053,"Truck","Fog","Medium","No",18,5,7850.0,3458.0,2259.0,65872.0,13567.0,52305.0,0.794,4.0,"Delayed",49.7,76.15,865.0,19159.34,5,"High Profit","Average","Moderate Delay","Standard","Low"
"SH0381","2025-01-14","January","Auli","SnowPeak Logistics","Food Supplies",595,"High","Hard",295,4612,"Mini Truck","Clear","Low","No",16,2,5504.0,1202.0,2705.0,62362.0,9411.0,52951.0,0.8491,4.5,"On Time",31.9,104.81,595.0,17949.49,4,"High Profit","Excellent","Minor Delay","Standard","Low"
"SH0382","2025-02-04","February","Valley of Flowers","MountainLink Transport","Fuel & Energy",239,"Low","Easy",177,4123,"Off-road Vehicle","Fog","Low","Yes",11,3,7816.0,3530.0,2297.0,55161.0,13643.0,41518.0,0.7527,4.5,"On Time",77.08,230.8,239.0,23456.5,2,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0383","2025-02-21","February","Valley of Flowers","SnowPeak Logistics","Trekking Equipment",286,"Medium","Hard",344,2169,"Off-road Vehicle","Snow","High","Yes",23,6,9011.0,5886.0,3886.0,25157.0,18783.0,6374.0,0.2534,4.1,"Delayed",54.6,87.96,286.0,1852.91,6,"Low Profit","Average","Severe Delay","Basic","Low"
"SH0384","2025-08-07","August","Gangotri","PeakRoute Supply","Medical Supplies",877,"Low","Hard",398,2997,"Pickup Van","Clear","Low","No",19,0,10096.0,2251.0,3657.0,69709.0,16004.0,53705.0,0.7704,4.9,"On Time",40.21,79.49,877.0,13493.72,4,"High Profit","Excellent","No Delay","Standard","Low"
"SH0385","2025-05-20","May","Spiti","MountainLink Transport","Retail Goods",630,"Medium","Medium",54,3607,"Off-road Vehicle","Clear","Medium","Yes",4,0,4777.0,3067.0,2734.0,57399.0,10578.0,46821.0,0.8157,5.0,"On Time",195.89,91.11,630.0,86705.56,4,"Medium Profit","Excellent","No Delay","Standard","High"
"SH0386","2025-09-25","September","Valley of Flowers","SnowPeak Logistics","Fuel & Energy",909,"Medium","Easy",393,4286,"Truck","Rain","High","No",22,3,7395.0,5822.0,1806.0,50159.0,15023.0,35136.0,0.7005,4.3,"On Time",38.23,55.18,909.0,8940.46,4,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0387","2025-05-23","May","Gangotri","Everest Cargo Solutions","Trekking Equipment",742,"Medium","Easy",214,1773,"Truck","Rain","Low","Yes",10,0,4554.0,3982.0,528.0,42615.0,9064.0,33551.0,0.7873,5.0,"On Time",42.36,57.43,742.0,15678.04,2,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0388","2025-08-26","August","Auli","Altitude Movers","Food Supplies",826,"High","Medium",108,3187,"Off-road Vehicle","Clear","Low","Yes",5,0,5619.0,2699.0,2600.0,58995.0,10918.0,48077.0,0.8149,5.0,"On Time",101.09,71.42,826.0,44515.74,3,"Medium Profit","Excellent","No Delay","Standard","Medium"
"SH0389","2025-08-19","August","Gangotri","Himalayan Freight","Fuel & Energy",343,"Medium","Medium",294,2855,"Pickup Van","Clear","Low","No",14,0,4125.0,2781.0,893.0,16537.0,7799.0,8738.0,0.5284,4.8,"On Time",26.53,48.21,343.0,2972.11,3,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0390","2025-05-29","May","Munsiyari","MountainLink Transport","Medical Supplies",386,"Medium","Medium",171,5091,"Truck","Clear","Medium","No",8,0,7874.0,2388.0,1113.0,77401.0,11375.0,66026.0,0.853,4.9,"On Time",66.52,200.52,386.0,38611.7,4,"High Profit","Excellent","No Delay","Premium","Medium"
"SH0391","2025-12-16","December","Spiti","SnowPeak Logistics","Construction Material",582,"Low","Medium",231,5206,"Off-road Vehicle","Rain","Medium","Yes",11,0,8675.0,4501.0,1971.0,28955.0,15147.0,13808.0,0.4769,5.0,"On Time",65.57,49.75,582.0,5977.49,4,"Low Profit","Good","No Delay","Basic","Low"
"SH0392","2025-12-22","December","Roopkund","Himalayan Freight","Trekking Equipment",873,"High","Medium",174,5250,"Truck","Rain","High","No",15,7,6139.0,5717.0,1223.0,19130.0,13079.0,6051.0,0.3163,3.8,"Delayed",75.17,21.91,873.0,3477.59,5,"Low Profit","Poor","Severe Delay","Basic","Low"
"SH0393","2025-09-27","September","Badrinath","SnowPeak Logistics","Retail Goods",53,"Medium","Medium",160,3681,"Mini Truck","Clear","Low","Yes",8,0,8082.0,5866.0,2211.0,21642.0,16159.0,5483.0,0.2533,5.0,"On Time",100.99,408.34,53.0,3426.87,3,"Low Profit","Average","No Delay","Basic","Low"
"SH0394","2025-03-23","March","Leh","SnowPeak Logistics","Fuel & Energy",561,"Low","Easy",182,2912,"Off-road Vehicle","Rain","Medium","No",14,5,4984.0,3166.0,2111.0,48736.0,10261.0,38475.0,0.7895,4.0,"Delayed",56.38,86.87,561.0,21140.11,3,"Medium Profit","Average","Moderate Delay","Standard","Low"
"SH0395","2025-07-13","July","Chamoli","SnowPeak Logistics","Medical Supplies",639,"High","Medium",240,1533,"Mini Truck","Clear","Low","No",12,0,3878.0,2942.0,537.0,53631.0,7357.0,46274.0,0.8628,4.9,"On Time",30.65,83.93,639.0,19280.83,3,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0396","2025-08-01","August","Roopkund","Everest Cargo Solutions","Trekking Equipment",459,"Medium","Medium",277,2985,"Off-road Vehicle","Rain","Low","Yes",17,4,8652.0,5635.0,1830.0,34438.0,16117.0,18321.0,0.532,4.4,"On Time",58.18,75.03,459.0,6614.08,3,"Low Profit","Good","Moderate Delay","Basic","Low"
"SH0397","2025-01-09","January","Badrinath","Altitude Movers","Medical Supplies",445,"Medium","Hard",74,3230,"Pickup Van","Rain","Low","Yes",5,2,7936.0,2743.0,3753.0,91655.0,14432.0,77223.0,0.8425,4.8,"On Time",195.03,205.97,445.0,104355.41,4,"High Profit","Excellent","Minor Delay","Premium","High"
"SH0398","2025-08-04","August","Valley of Flowers","PeakRoute Supply","Construction Material",491,"High","Medium",387,2623,"Truck","Snow","Medium","Yes",25,6,7034.0,5997.0,4028.0,41416.0,17059.0,24357.0,0.5881,4.1,"Delayed",44.08,84.35,491.0,6293.8,4,"Low Profit","Average","Severe Delay","Standard","Low"
"SH0399","2025-10-08","October","Kedarnath","Everest Cargo Solutions","Construction Material",883,"High","Medium",258,3842,"Mini Truck","Snow","Medium","No",16,4,8241.0,4824.0,4427.0,72322.0,17492.0,54830.0,0.7581,4.2,"On Time",67.8,81.9,883.0,21251.94,4,"High Profit","Good","Moderate Delay","Premium","Low"
"SH0400","2025-04-19","April","Munsiyari","Himalayan Freight","Food Supplies",595,"Medium","Medium",273,1694,"Mini Truck","Clear","Low","No",13,0,5934.0,5092.0,1494.0,29535.0,12520.0,17015.0,0.5761,4.8,"On Time",45.86,49.64,595.0,6232.6,3,"Low Profit","Excellent","No Delay","Basic","Low"
"SH0401","2025-05-23","May","Yamunotri","Altitude Movers","Medical Supplies",249,"Low","Easy",67,2329,"Pickup Van","Rain","Low","No",6,3,4457.0,2724.0,2903.0,41883.0,10084.0,31799.0,0.7592,4.4,"On Time",150.51,168.2,249.0,47461.19,2,"Medium Profit","Good","Moderate Delay","Standard","Medium"
"SH0402","2025-09-28","September","Spiti","Altitude Movers","Construction Material",184,"High","Hard",295,3748,"Truck","Rain","Medium","Yes",15,1,6540.0,3183.0,1866.0,62113.0,11589.0,50524.0,0.8134,4.8,"On Time",39.28,337.57,184.0,17126.78,5,"High Profit","Excellent","Minor Delay","Standard","Low"
"SH0403","2025-01-14","January","Pithoragarh","Everest Cargo Solutions","Construction Material",341,"Low","Easy",352,2082,"Truck","Rain","Low","No",19,2,5480.0,1908.0,1681.0,37425.0,9069.0,28356.0,0.7577,4.5,"On Time",25.76,109.75,341.0,8055.68,2,"Medium Profit","Excellent","Minor Delay","Basic","Low"
"SH0404","2025-03-13","March","Yamunotri","Himalayan Freight","Construction Material",829,"High","Medium",388,4689,"Pickup Van","Clear","Low","Yes",19,0,8988.0,2369.0,2992.0,55789.0,14349.0,41440.0,0.7428,5.0,"On Time",36.98,67.3,829.0,10680.41,3,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0405","2025-11-18","November","Gangotri","Altitude Movers","Medical Supplies",652,"Medium","Medium",138,5465,"Pickup Van","Rain","Medium","No",9,3,7539.0,1267.0,1651.0,43401.0,10457.0,32944.0,0.7591,4.4,"On Time",75.78,66.57,652.0,23872.46,4,"Medium Profit","Good","Moderate Delay","Standard","Low"
"SH0406","2025-09-29","September","Roopkund","PeakRoute Supply","Trekking Equipment",116,"High","Hard",317,3323,"Mini Truck","Rain","Low","No",20,5,9311.0,2038.0,4141.0,22169.0,15490.0,6679.0,0.3013,4.0,"Delayed",48.86,191.11,116.0,2106.94,4,"Low Profit","Average","Moderate Delay","Basic","Low"
"SH0407","2025-04-21","April","Tungnath","Everest Cargo Solutions","Construction Material",575,"Low","Medium",104,3293,"Off-road Vehicle","Rain","Medium","No",7,2,7185.0,5215.0,2337.0,66053.0,14737.0,51316.0,0.7769,4.5,"On Time",141.7,114.87,575.0,49342.31,4,"High Profit","Excellent","Minor Delay","Standard","Medium"
"SH0408","2025-02-16","February","Roopkund","MountainLink Transport","Food Supplies",145,"Medium","Hard",199,5219,"Pickup Van","Snow","High","Yes",17,8,9198.0,2977.0,4598.0,23390.0,16773.0,6617.0,0.2829,3.8,"Delayed",84.29,161.31,145.0,3325.13,6,"Low Profit","Poor","Severe Delay","Basic","Low"
"SH0409","2025-12-16","December","Gangotri","Altitude Movers","Medical Supplies",835,"Low","Medium",270,1602,"Truck","Rain","Medium","No",17,4,4682.0,3565.0,806.0,63074.0,9053.0,54021.0,0.8565,4.3,"On Time",33.53,75.54,835.0,20007.78,4,"High Profit","Good","Moderate Delay","Standard","Low"
"SH0410","2025-03-06","March","Roopkund","Everest Cargo Solutions","Construction Material",621,"Medium","Medium",74,2148,"Pickup Van","Clear","High","No",5,2,5003.0,4894.0,2651.0,25224.0,12548.0,12676.0,0.5025,4.5,"On Time",169.57,40.62,621.0,17129.73,5,"Low Profit","Excellent","Minor Delay","Basic","Low"
"SH0411","2025-05-09","May","Gangotri","Everest Cargo Solutions","Retail Goods",354,"High","Medium",233,4596,"Pickup Van","Clear","Medium","Yes",11,0,8119.0,5138.0,1713.0,59642.0,14970.0,44672.0,0.749,5.0,"On Time",64.25,168.48,354.0,19172.53,4,"Medium Profit","Excellent","No Delay","Standard","Low"
"SH0412","2025-05-19","May","Leh","SnowPeak Logistics","Fuel & Energy",676,"Medium","Hard",347,2011,"Mini Truck","Rain","Low","No",20,3,10004.0,2973.0,2791.0,66775.0,15768.0,51007.0,0.7639,4.3,"On Time",45.44,98.78,676.0,14699.42,4,"High Profit","Good","Moderate Delay","Standard","Low"
"SH0413","2025-03-21","March","Badrinath","Altitude Movers","Food Supplies",167,"Low","Medium",123,5129,"Pickup Van","Rain","Low","Yes",6,0,6917.0,1499.0,2561.0,66635.0,10977.0,55658.0,0.8353,5.0,"On Time",89.24,399.01,167.0,45250.41,3,"High Profit","Excellent","No Delay","Standard","Medium"
